year,week,date,team,rank
2019,2019-W34,2019-08-25,Rutgers,88
2019,2019-W34,2019-08-25,Navy,88
2019,2019-W34,2019-08-25,Tulsa,88
2019,2019-W34,2019-08-25,Kansas,88
2019,2019-W34,2019-08-25,Georgia Southern,88
2019,2019-W34,2019-08-25,Illinois,90
2019,2019-W34,2019-08-25,Nevada,90
2019,2019-W34,2019-08-25,Colorado,92
2019,2019-W34,2019-08-25,N Illinois,92
2019,2019-W34,2019-08-25,Oregon St,96
2019,2019-W34,2019-08-25,La Tech,96
2019,2019-W34,2019-08-25,Middle Tenn,96
2019,2019-W34,2019-08-25,E Michigan,96
2019,2019-W34,2019-08-25,USF,99
2019,2019-W34,2019-08-25,WKU,99
2019,2019-W34,2019-08-25,Charlotte,99
2019,2019-W34,2019-08-25,FAU,103
2019,2019-W34,2019-08-25,W Michigan,103
2019,2019-W34,2019-08-25,Louisiana,103
2019,2019-W34,2019-08-25,San Diego St,103
2019,2019-W34,2019-08-25,Buffalo,104
2019,2019-W34,2019-08-25,UNLV,105
2019,2019-W34,2019-08-25,Kent St,107
2019,2019-W34,2019-08-25,ULM,107
2019,2019-W34,2019-08-25,Liberty,108
2019,2019-W34,2019-08-25,Louisville,113
2019,2019-W34,2019-08-25,E Carolina,113
2019,2019-W34,2019-08-25,Ball St,113
2019,2019-W34,2019-08-25,San Jose St,113
2019,2019-W34,2019-08-25,Texas St,113
2019,2019-W34,2019-08-25,Rice,115
2019,2019-W34,2019-08-25,Colorado St,115
2019,2019-W34,2019-08-25,North Texas,117
2019,2019-W34,2019-08-25,Georgia St,117
2019,2019-W34,2019-08-25,Old Dominion,118
2019,2019-W34,2019-08-25,Bowling Green,119
2019,2019-W34,2019-08-25,N Mexico St,123
2019,2019-W34,2019-08-25,UTSA,123
2019,2019-W34,2019-08-25,Coastal Carolina,123
2019,2019-W34,2019-08-25,New Mexico,123
2019,2019-W34,2019-08-25,Akron,124
2019,2019-W34,2019-08-25,S Alabama,125
2019,2019-W34,2019-08-25,UTEP,126
2019,2019-W34,2019-08-25,UMass,128
2019,2019-W34,2019-08-25,C Michigan,128
2019,2019-W34,2019-08-25,Connecticut,129
2019,2019-W34,2019-08-25,Arizona,130
2019,2019-W35,2019-09-01,Auburn,1
2019,2019-W35,2019-09-01,Alabama,2
2019,2019-W35,2019-09-01,Florida,3
2019,2019-W35,2019-09-01,Cincinnati,4
2019,2019-W35,2019-09-01,Clemson,5
2019,2019-W35,2019-09-01,Georgia,6
2019,2019-W35,2019-09-01,Utah,7
2019,2019-W35,2019-09-01,Stanford,8
2019,2019-W35,2019-09-01,Oklahoma,9
2019,2019-W35,2019-09-01,Iowa,10
2019,2019-W35,2019-09-01,LSU,11
2019,2019-W35,2019-09-01,Virginia,12
2019,2019-W35,2019-09-01,Texas,14
2019,2019-W35,2019-09-01,Wake Forest,14
2019,2019-W35,2019-09-01,USC,16
2019,2019-W35,2019-09-01,Wyoming,16
2019,2019-W35,2019-09-01,Ohio St,17
2019,2019-W35,2019-09-01,Miss St,18
2019,2019-W35,2019-09-01,Boise St,19
2019,2019-W35,2019-09-01,Boston College,20
2019,2019-W35,2019-09-01,Michigan,21
2019,2019-W35,2019-09-01,N Carolina,22
2019,2019-W35,2019-09-01,Oklahoma St,23
2019,2019-W35,2019-09-01,Syracuse,25
2019,2019-W35,2019-09-01,Michigan St,25
2019,2019-W35,2019-09-01,Texas A&M,26
2019,2019-W35,2019-09-01,Wisconsin,28
2019,2019-W35,2019-09-01,Memphis,28
2019,2019-W35,2019-09-01,Kentucky,29
2019,2019-W35,2019-09-01,Notre Dame,31
2019,2019-W35,2019-09-01,Nebraska,31
2019,2019-W35,2019-09-01,Minnesota,32
2019,2019-W35,2019-09-01,Indiana,34
2019,2019-W35,2019-09-01,SMU,34
2019,2019-W35,2019-09-01,Nevada,35
2019,2019-W35,2019-09-01,Tulane,36
2019,2019-W35,2019-09-01,Hawaii,37
2019,2019-W35,2019-09-01,Penn St,40
2019,2019-W35,2019-09-01,Baylor,40
2019,2019-W35,2019-09-01,Washington,40
2019,2019-W35,2019-09-01,UCF,42
2019,2019-W35,2019-09-01,Wash St,42
2019,2019-W35,2019-09-01,Arizona St,43
2019,2019-W35,2019-09-01,Oregon,46
2019,2019-W35,2019-09-01,Iowa St,46
2019,2019-W35,2019-09-01,TCU,46
2019,2019-W35,2019-09-01,Kansas St,48
2019,2019-W35,2019-09-01,Appalachian St,48
2019,2019-W35,2019-09-01,Army,49
2019,2019-W35,2019-09-01,"Miami, Fl",50
2019,2019-W35,2019-09-01,Duke,51
2019,2019-W35,2019-09-01,Georgia St,52
2019,2019-W35,2019-09-01,Ohio,53
2019,2019-W35,2019-09-01,West Virginia,54
2019,2019-W35,2019-09-01,N Carolina St,55
2019,2019-W35,2019-09-01,California,56
2019,2019-W35,2019-09-01,UCLA,57
2019,2019-W35,2019-09-01,Texas Tech,58
2019,2019-W35,2019-09-01,UAB,59
2019,2019-W35,2019-09-01,Georgia Tech,61
2019,2019-W35,2019-09-01,Temple,61
2019,2019-W35,2019-09-01,Northwestern,64
2019,2019-W35,2019-09-01,BYU,64
2019,2019-W35,2019-09-01,S Miss,64
2019,2019-W35,2019-09-01,Colorado,65
2019,2019-W35,2019-09-01,Vanderbilt,66
2019,2019-W35,2019-09-01,Air Force,67
2019,2019-W35,2019-09-01,Marshall,68
2019,2019-W35,2019-09-01,Illinois,69
2019,2019-W35,2019-09-01,Maryland,71
2019,2019-W35,2019-09-01,Troy,71
2019,2019-W35,2019-09-01,E Michigan,72
2019,2019-W35,2019-09-01,Rutgers,73
2019,2019-W35,2019-09-01,Arkansas,76
2019,2019-W35,2019-09-01,Navy,76
2019,2019-W35,2019-09-01,Kansas,76
2019,2019-W35,2019-09-01,"Miami, OH",77
2019,2019-W35,2019-09-01,N Illinois,78
2019,2019-W35,2019-09-01,Pittsburgh,79
2019,2019-W35,2019-09-01,Utah St,80
2019,2019-W35,2019-09-01,Georgia Southern,82
2019,2019-W35,2019-09-01,Charlotte,82
2019,2019-W35,2019-09-01,Missouri,84
2019,2019-W35,2019-09-01,Central Arkansas,84
2019,2019-W35,2019-09-01,Fresno St,85
2019,2019-W35,2019-09-01,W Michigan,87
2019,2019-W35,2019-09-01,San Diego St,87
2019,2019-W35,2019-09-01,Houston,89
2019,2019-W35,2019-09-01,Buffalo,89
2019,2019-W35,2019-09-01,UNLV,90
2019,2019-W35,2019-09-01,ULM,91
2019,2019-W35,2019-09-01,NC State,92
2019,2019-W35,2019-09-01,Florida St,93
2019,2019-W35,2019-09-01,Virginia Tech,95
2019,2019-W35,2019-09-01,S Carolina,95
2019,2019-W35,2019-09-01,San Jose St,96
2019,2019-W35,2019-09-01,Louisville,97
2019,2019-W35,2019-09-01,FAU,98
2019,2019-W35,2019-09-01,Louisiana,100
2019,2019-W35,2019-09-01,North Texas,100
2019,2019-W35,2019-09-01,Old Dominion,101
2019,2019-W35,2019-09-01,Tulsa,104
2019,2019-W35,2019-09-01,Middle Tenn,104
2019,2019-W35,2019-09-01,Bowling Green,104
2019,2019-W35,2019-09-01,UTSA,106
2019,2019-W35,2019-09-01,New Mexico,106
2019,2019-W35,2019-09-01,N Mexico St,107
2019,2019-W35,2019-09-01,Oregon St,108
2019,2019-W35,2019-09-01,La Tech,110
2019,2019-W35,2019-09-01,UTEP,110
2019,2019-W35,2019-09-01,Texas St,111
2019,2019-W35,2019-09-01,Liberty,113
2019,2019-W35,2019-09-01,C Michigan,113
2019,2019-W35,2019-09-01,Connecticut,114
2019,2019-W35,2019-09-01,Mississippi,117
2019,2019-W35,2019-09-01,USF,117
2019,2019-W35,2019-09-01,Southern Miss,117
2019,2019-W35,2019-09-01,Toledo,118
2019,2019-W35,2019-09-01,Arkansas St,119
2019,2019-W35,2019-09-01,Purdue,121
2019,2019-W35,2019-09-01,South Dakota State,121
2019,2019-W35,2019-09-01,FIU,122
2019,2019-W35,2019-09-01,Arizona,124
2019,2019-W35,2019-09-01,Ball St,124
2019,2019-W35,2019-09-01,S Alabama,125
2019,2019-W35,2019-09-01,Florida A&M,126
2019,2019-W35,2019-09-01,Eastern Washington,129
2019,2019-W35,2019-09-01,Idaho,129
2019,2019-W35,2019-09-01,Stephen F. Austin,129
2019,2019-W35,2019-09-01,Kent St,130
2019,2019-W35,2019-09-01,Northern Iowa,131
2019,2019-W35,2019-09-01,New Mexico St,132
2019,2019-W35,2019-09-01,East Tennessee State,134
2019,2019-W35,2019-09-01,Nicholls,134
2019,2019-W35,2019-09-01,Rice,135
2019,2019-W35,2019-09-01,Tennessee,137
2019,2019-W35,2019-09-01,Arkansas-Pine Bluff,137
2019,2019-W35,2019-09-01,Rhode Island,138
2019,2019-W35,2019-09-01,James Madison,139
2019,2019-W35,2019-09-01,UC Davis,140
2019,2019-W35,2019-09-01,Montana State,141
2019,2019-W35,2019-09-01,Alabama State,142
2019,2019-W35,2019-09-01,Bucknell,143
2019,2019-W35,2019-09-01,Colorado St,145
2019,2019-W35,2019-09-01,Colgate,145
2019,2019-W35,2019-09-01,VMI,146
2019,2019-W35,2019-09-01,Howard,148
2019,2019-W35,2019-09-01,Campbell,148
2019,2019-W35,2019-09-01,Akron,149
2019,2019-W35,2019-09-01,UMass,153
2019,2019-W35,2019-09-01,Indiana State,153
2019,2019-W35,2019-09-01,Holy Cross,153
2019,2019-W35,2019-09-01,Portland State,153
2019,2019-W35,2019-09-01,Coastal Carolina,154
2019,2019-W35,2019-09-01,Weber State,155
2019,2019-W35,2019-09-01,Illinois State,156
2019,2019-W35,2019-09-01,Southern Utah,157
2019,2019-W35,2019-09-01,Grambling,158
2019,2019-W35,2019-09-01,WKU,159
2019,2019-W35,2019-09-01,Gardner-Webb,160
2019,2019-W35,2019-09-01,Monmouth,161
2019,2019-W35,2019-09-01,Robert Morris,162
2019,2019-W35,2019-09-01,Abilene Christian,164
2019,2019-W35,2019-09-01,Houston Christian,164
2019,2019-W35,2019-09-01,E Carolina,166
2019,2019-W35,2019-09-01,Northern Colorado,166
2019,2019-W35,2019-09-01,Norfolk State,167
2019,2019-W35,2019-09-01,Sam Houston,169
2019,2019-W35,2019-09-01,Incarnate Word,169
2019,2019-W35,2019-09-01,Morgan State,170
2019,2019-W35,2019-09-01,Wagner,172
2019,2019-W35,2019-09-01,UAlbany,172
2019,2019-W35,2019-09-01,Alcorn State,173
2019,2019-W36,2019-09-08,Auburn,1
2019,2019-W36,2019-09-08,Clemson,2
2019,2019-W36,2019-09-08,LSU,3
2019,2019-W36,2019-09-08,Ohio St,4
2019,2019-W36,2019-09-08,USC,5
2019,2019-W36,2019-09-08,Utah,6
2019,2019-W36,2019-09-08,Iowa,7
2019,2019-W36,2019-09-08,Michigan,8
2019,2019-W36,2019-09-08,N Carolina,9
2019,2019-W36,2019-09-08,Florida,10
2019,2019-W36,2019-09-08,Alabama,11
2019,2019-W36,2019-09-08,Boise St,12
2019,2019-W36,2019-09-08,Georgia,13
2019,2019-W36,2019-09-08,Oregon,14
2019,2019-W36,2019-09-08,Oklahoma,15
2019,2019-W36,2019-09-08,Michigan St,16
2019,2019-W36,2019-09-08,Kentucky,17
2019,2019-W36,2019-09-08,Cincinnati,18
2019,2019-W36,2019-09-08,Wyoming,19
2019,2019-W36,2019-09-08,Virginia,20
2019,2019-W36,2019-09-08,Miss St,22
2019,2019-W36,2019-09-08,Stanford,22
2019,2019-W36,2019-09-08,Minnesota,23
2019,2019-W36,2019-09-08,Wake Forest,24
2019,2019-W36,2019-09-08,Colorado,25
2019,2019-W36,2019-09-08,California,26
2019,2019-W36,2019-09-08,Texas,27
2019,2019-W36,2019-09-08,Maryland,28
2019,2019-W36,2019-09-08,Notre Dame,29
2019,2019-W36,2019-09-08,Boston College,30
2019,2019-W36,2019-09-08,Penn St,32
2019,2019-W36,2019-09-08,Wisconsin,32
2019,2019-W36,2019-09-08,SMU,33
2019,2019-W36,2019-09-08,Hawaii,34
2019,2019-W36,2019-09-08,Oklahoma St,35
2019,2019-W36,2019-09-08,UCF,36
2019,2019-W36,2019-09-08,Appalachian St,37
2019,2019-W36,2019-09-08,Baylor,38
2019,2019-W36,2019-09-08,Memphis,39
2019,2019-W36,2019-09-08,Texas A&M,40
2019,2019-W36,2019-09-08,Kansas St,41
2019,2019-W36,2019-09-08,Indiana,42
2019,2019-W36,2019-09-08,Pittsburgh,43
2019,2019-W36,2019-09-08,Tulane,44
2019,2019-W36,2019-09-08,Missouri,45
2019,2019-W36,2019-09-08,Texas Tech,47
2019,2019-W36,2019-09-08,San Diego St,47
2019,2019-W36,2019-09-08,Arizona St,48
2019,2019-W36,2019-09-08,Iowa St,50
2019,2019-W36,2019-09-08,TCU,50
2019,2019-W36,2019-09-08,Duke,51
2019,2019-W36,2019-09-08,Georgia St,52
2019,2019-W36,2019-09-08,Georgia Tech,53
2019,2019-W36,2019-09-08,Syracuse,56
2019,2019-W36,2019-09-08,Wash St,56
2019,2019-W36,2019-09-08,N Carolina St,56
2019,2019-W36,2019-09-08,Illinois,57
2019,2019-W36,2019-09-08,Nevada,58
2019,2019-W36,2019-09-08,Army,59
2019,2019-W36,2019-09-08,Temple,60
2019,2019-W36,2019-09-08,Northwestern,62
2019,2019-W36,2019-09-08,S Miss,62
2019,2019-W36,2019-09-08,Florida St,63
2019,2019-W36,2019-09-08,Air Force,64
2019,2019-W36,2019-09-08,"Miami, Fl",67
2019,2019-W36,2019-09-08,BYU,67
2019,2019-W36,2019-09-08,Mississippi,67
2019,2019-W36,2019-09-08,Nebraska,69
2019,2019-W36,2019-09-08,Tulsa,69
2019,2019-W36,2019-09-08,Washington,70
2019,2019-W36,2019-09-08,Virginia Tech,72
2019,2019-W36,2019-09-08,Troy,72
2019,2019-W36,2019-09-08,Purdue,73
2019,2019-W36,2019-09-08,UAB,74
2019,2019-W36,2019-09-08,Navy,75
2019,2019-W36,2019-09-08,"Miami, OH",76
2019,2019-W36,2019-09-08,Utah St,77
2019,2019-W36,2019-09-08,Rutgers,78
2019,2019-W36,2019-09-08,Marshall,80
2019,2019-W36,2019-09-08,Georgia Southern,80
2019,2019-W36,2019-09-08,N Illinois,82
2019,2019-W36,2019-09-08,Louisiana,82
2019,2019-W36,2019-09-08,Central Arkansas,83
2019,2019-W36,2019-09-08,Arkansas St,84
2019,2019-W36,2019-09-08,Houston,85
2019,2019-W36,2019-09-08,NC State,86
2019,2019-W36,2019-09-08,S Carolina,87
2019,2019-W36,2019-09-08,E Michigan,88
2019,2019-W36,2019-09-08,Middle Tenn,89
2019,2019-W36,2019-09-08,New Mexico,90
2019,2019-W36,2019-09-08,N Mexico St,91
2019,2019-W36,2019-09-08,W Michigan,92
2019,2019-W36,2019-09-08,Ohio,93
2019,2019-W36,2019-09-08,UT Martin,94
2019,2019-W36,2019-09-08,Toledo,96
2019,2019-W36,2019-09-08,Murray State,96
2019,2019-W36,2019-09-08,South Dakota,97
2019,2019-W36,2019-09-08,Fresno St,98
2019,2019-W36,2019-09-08,West Virginia,99
2019,2019-W36,2019-09-08,Texas St,101
2019,2019-W36,2019-09-08,William & Mary,101
2019,2019-W36,2019-09-08,Buffalo,103
2019,2019-W36,2019-09-08,Louisville,103
2019,2019-W36,2019-09-08,Charlotte,104
2019,2019-W36,2019-09-08,South Dakota State,105
2019,2019-W36,2019-09-08,Southern Miss,106
2019,2019-W36,2019-09-08,UCLA,107
2019,2019-W36,2019-09-08,Arizona,110
2019,2019-W36,2019-09-08,Ball St,110
2019,2019-W36,2019-09-08,North Texas,110
2019,2019-W36,2019-09-08,Richmond,111
2019,2019-W36,2019-09-08,La Tech,113
2019,2019-W36,2019-09-08,Southern Illinois,113
2019,2019-W36,2019-09-08,S Alabama,114
2019,2019-W36,2019-09-08,McNeese,115
2019,2019-W36,2019-09-08,FAU,118
2019,2019-W36,2019-09-08,C Michigan,118
2019,2019-W36,2019-09-08,Florida A&M,118
2019,2019-W36,2019-09-08,Eastern Washington,122
2019,2019-W36,2019-09-08,Idaho,122
2019,2019-W36,2019-09-08,Stephen F. Austin,122
2019,2019-W36,2019-09-08,Southern,122
2019,2019-W36,2019-09-08,Kent St,123
2019,2019-W36,2019-09-08,UTSA,125
2019,2019-W36,2019-09-08,Coastal Carolina,125
2019,2019-W36,2019-09-08,Eastern Illinois,126
2019,2019-W36,2019-09-08,Bowling Green,127
2019,2019-W36,2019-09-08,Oregon St,128
2019,2019-W36,2019-09-08,Northern Iowa,129
2019,2019-W36,2019-09-08,East Tennessee State,131
2019,2019-W36,2019-09-08,Nicholls,131
2019,2019-W36,2019-09-08,New Mexico St,133
2019,2019-W36,2019-09-08,Sacramento State,133
2019,2019-W36,2019-09-08,Arkansas-Pine Bluff,134
2019,2019-W36,2019-09-08,North Carolina A&T,135
2019,2019-W36,2019-09-08,Furman,136
2019,2019-W36,2019-09-08,UTEP,138
2019,2019-W36,2019-09-08,Rhode Island,138
2019,2019-W36,2019-09-08,Rice,139
2019,2019-W36,2019-09-08,James Madison,140
2019,2019-W36,2019-09-08,USF,142
2019,2019-W36,2019-09-08,UC Davis,142
2019,2019-W36,2019-09-08,Vanderbilt,143
2019,2019-W36,2019-09-08,Montana State,144
2019,2019-W36,2019-09-08,Alabama State,145
2019,2019-W36,2019-09-08,Connecticut,146
2019,2019-W36,2019-09-08,ULM,147
2019,2019-W36,2019-09-08,Bucknell,148
2019,2019-W36,2019-09-08,Arkansas,149
2019,2019-W36,2019-09-08,San Jose St,150
2019,2019-W36,2019-09-08,Colorado St,151
2019,2019-W36,2019-09-08,Colgate,152
2019,2019-W36,2019-09-08,VMI,154
2019,2019-W36,2019-09-08,Tennessee Tech,154
2019,2019-W36,2019-09-08,Stony Brook,155
2019,2019-W36,2019-09-08,Howard,157
2019,2019-W36,2019-09-08,Campbell,157
2019,2019-W36,2019-09-08,UNLV,160
2019,2019-W36,2019-09-08,Old Dominion,160
2019,2019-W36,2019-09-08,Maine,160
2019,2019-W36,2019-09-08,Prairie View A&M,161
2019,2019-W36,2019-09-08,Indiana State,164
2019,2019-W36,2019-09-08,Holy Cross,164
2019,2019-W36,2019-09-08,Portland State,164
2019,2019-W36,2019-09-08,WKU,166
2019,2019-W36,2019-09-08,Weber State,166
2019,2019-W36,2019-09-08,Illinois State,167
2019,2019-W36,2019-09-08,Southern Utah,168
2019,2019-W36,2019-09-08,Western Carolina,169
2019,2019-W36,2019-09-08,Charleston Southern,170
2019,2019-W36,2019-09-08,Liberty,171
2019,2019-W36,2019-09-08,Monmouth,172
2019,2019-W36,2019-09-08,Tennessee State,173
2019,2019-W36,2019-09-08,Robert Morris,174
2019,2019-W36,2019-09-08,Tennessee,175
2019,2019-W36,2019-09-08,Kansas,176
2019,2019-W36,2019-09-08,Abilene Christian,178
2019,2019-W36,2019-09-08,Houston Christian,178
2019,2019-W36,2019-09-08,Norfolk State,179
2019,2019-W36,2019-09-08,Northern Arizona,180
2019,2019-W36,2019-09-08,Sam Houston,183
2019,2019-W36,2019-09-08,Incarnate Word,183
2019,2019-W36,2019-09-08,Eastern Kentucky,183
2019,2019-W36,2019-09-08,Morgan State,184
2019,2019-W36,2019-09-08,Fordham,185
2019,2019-W36,2019-09-08,Jackson State,186
2019,2019-W36,2019-09-08,Wagner,188
2019,2019-W36,2019-09-08,UAlbany,188
2019,2019-W36,2019-09-08,Alcorn State,190
2019,2019-W36,2019-09-08,Kennesaw State,190
2019,2019-W36,2019-09-08,Akron,191
2019,2019-W36,2019-09-08,E Carolina,192
2019,2019-W36,2019-09-08,Western Illinois,193
2019,2019-W36,2019-09-08,Northern Colorado,194
2019,2019-W36,2019-09-08,FIU,195
2019,2019-W36,2019-09-08,Grambling,196
2019,2019-W36,2019-09-08,UMass,197
2019,2019-W36,2019-09-08,Gardner-Webb,198
2019,2019-W37,2019-09-15,Clemson,1
2019,2019-W37,2019-09-15,Ohio St,2
2019,2019-W37,2019-09-15,Florida,3
2019,2019-W37,2019-09-15,Auburn,4
2019,2019-W37,2019-09-15,Iowa,5
2019,2019-W37,2019-09-15,LSU,6
2019,2019-W37,2019-09-15,Wake Forest,7
2019,2019-W37,2019-09-15,Alabama,8
2019,2019-W37,2019-09-15,UCF,9
2019,2019-W37,2019-09-15,Utah,10
2019,2019-W37,2019-09-15,Georgia,11
2019,2019-W37,2019-09-15,Penn St,12
2019,2019-W37,2019-09-15,Virginia,13
2019,2019-W37,2019-09-15,Cincinnati,14
2019,2019-W37,2019-09-15,Michigan,15
2019,2019-W37,2019-09-15,Kansas St,16
2019,2019-W37,2019-09-15,Oklahoma,17
2019,2019-W37,2019-09-15,Minnesota,18
2019,2019-W37,2019-09-15,Arizona St,19
2019,2019-W37,2019-09-15,USC,20
2019,2019-W37,2019-09-15,Oklahoma St,21
2019,2019-W37,2019-09-15,N Carolina,22
2019,2019-W37,2019-09-15,Notre Dame,23
2019,2019-W37,2019-09-15,Oregon,24
2019,2019-W37,2019-09-15,Wyoming,25
2019,2019-W37,2019-09-15,BYU,27
2019,2019-W37,2019-09-15,Boise St,27
2019,2019-W37,2019-09-15,California,29
2019,2019-W37,2019-09-15,SMU,29
2019,2019-W37,2019-09-15,Kentucky,30
2019,2019-W37,2019-09-15,Temple,31
2019,2019-W37,2019-09-15,Air Force,32
2019,2019-W37,2019-09-15,Texas,33
2019,2019-W37,2019-09-15,TCU,34
2019,2019-W37,2019-09-15,Wisconsin,35
2019,2019-W37,2019-09-15,Memphis,36
2019,2019-W37,2019-09-15,Washington,37
2019,2019-W37,2019-09-15,Michigan St,38
2019,2019-W37,2019-09-15,Appalachian St,39
2019,2019-W37,2019-09-15,Baylor,40
2019,2019-W37,2019-09-15,Texas A&M,42
2019,2019-W37,2019-09-15,Stanford,42
2019,2019-W37,2019-09-15,Miss St,43
2019,2019-W37,2019-09-15,Duke,44
2019,2019-W37,2019-09-15,Wash St,45
2019,2019-W37,2019-09-15,Tulane,47
2019,2019-W37,2019-09-15,San Diego St,47
2019,2019-W37,2019-09-15,Indiana,48
2019,2019-W37,2019-09-15,Missouri,50
2019,2019-W37,2019-09-15,Nebraska,50
2019,2019-W37,2019-09-15,Colorado,51
2019,2019-W37,2019-09-15,Maryland,52
2019,2019-W37,2019-09-15,E Michigan,53
2019,2019-W37,2019-09-15,Iowa St,54
2019,2019-W37,2019-09-15,Pittsburgh,55
2019,2019-W37,2019-09-15,W Michigan,56
2019,2019-W37,2019-09-15,The Citadel,57
2019,2019-W37,2019-09-15,Hawaii,58
2019,2019-W37,2019-09-15,Marshall,59
2019,2019-W37,2019-09-15,N Carolina St,60
2019,2019-W37,2019-09-15,Army,61
2019,2019-W37,2019-09-15,Syracuse,62
2019,2019-W37,2019-09-15,S Miss,63
2019,2019-W37,2019-09-15,Arizona,64
2019,2019-W37,2019-09-15,"Miami, Fl",66
2019,2019-W37,2019-09-15,Mississippi,66
2019,2019-W37,2019-09-15,UAB,67
2019,2019-W37,2019-09-15,Virginia Tech,68
2019,2019-W37,2019-09-15,Southern Miss,69
2019,2019-W37,2019-09-15,Florida St,70
2019,2019-W37,2019-09-15,Utah St,71
2019,2019-W37,2019-09-15,West Virginia,73
2019,2019-W37,2019-09-15,Rutgers,73
2019,2019-W37,2019-09-15,Louisiana,74
2019,2019-W37,2019-09-15,Northwestern,77
2019,2019-W37,2019-09-15,Nevada,77
2019,2019-W37,2019-09-15,Central Arkansas,77
2019,2019-W37,2019-09-15,Toledo,78
2019,2019-W37,2019-09-15,"Miami, OH",79
2019,2019-W37,2019-09-15,Tulsa,80
2019,2019-W37,2019-09-15,Arkansas St,81
2019,2019-W37,2019-09-15,Georgia Southern,82
2019,2019-W37,2019-09-15,S Carolina,83
2019,2019-W37,2019-09-15,N Mexico St,84
2019,2019-W37,2019-09-15,Texas Tech,85
2019,2019-W37,2019-09-15,Purdue,86
2019,2019-W37,2019-09-15,UT Martin,88
2019,2019-W37,2019-09-15,Northwestern State,88
